"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-22"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"13524","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202602","07","15,985","0","7","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13525","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","8","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13526","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","13","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13527","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","11","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13528","충청남도 공주시 신관동","268-3","0268","0003","주공2","월세","51.0200","202602","07","500","50","2","1988","신금1길 10","202602~202802","신규","-","","","아파트"
"13529","충청남도 공주시 신관동","24-64","0024","0064","주공3","월세","39.3000","202602","07","500","40","3","1990","신금1길 30-3","-","-","-","","","아파트"
"13530","충청남도 공주시 신관동","24-64","0024","0064","주공3","월세","39.3000","202602","07","500","40","3","1990","신금1길 30-3","202602~202802","신규","-","","","아파트"
"13531","충청남도 공주시 신관동","312-23","0312","0023","신라","전세","65.1600","202602","07","7,000","0","5","1989","한적1길 8-31","-","-","-","","","아파트"
"13532","충청남도 공주시 신관동","255-3","0255","0003","주공1","전세","59.3000","202602","07","7,000","0","5","1985","번영1로 77-8","-","-","-","","","아파트"
"13533","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","2","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13534","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202602","07","15,985","0","12","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13535","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","9","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13536","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","3","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13537","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202602","07","15,985","0","1","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13538","충청남도 당진시 수청동","1551","1551","0000","호반써밋시그니처Ⅰ","월세","84.8451","202602","07","3,000","120","15","2022","수청3로 20","202604~202804","신규","-","","","아파트"
"13539","충청남도 당진시 수청동","1551","1551","0000","호반써밋시그니처Ⅰ","전세","84.8451","202602","07","30,000","0","17","2022","수청3로 20","202603~202803","신규","-","","","아파트"
"13540","충청남도 당진시 수청동","1562","1562","0000","호반써밋시그니처Ⅱ","전세","84.8451","202602","07","30,000","0","14","2023","수청1로 51","202604~202804","신규","-","","","아파트"
"13541","충청남도 천안시 서북구 두정동","1864","1864","0000","우성","전세","59.6950","202602","07","13,200","0","13","1996","두정고7길 36","202603~202803","신규","-","","","아파트"
"13542","충청남도 천안시 서북구 두정동","2056","2056","0000","두정역코아루스위트","전세","110.9080","202602","07","30,000","0","17","2014","천안대로 969","202604~202804","신규","-","","","아파트"
"13543","충청남도 천안시 서북구 두정동","2068","2068","0000","한화포레나천안두정","전세","76.7079","202602","07","27,000","0","3","2022","천안대로 980-17","202604~202804","갱신","사용","26,000","0","아파트"
"13544","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","전세","71.6600","202602","07","26,000","0","1","2020","봉정로 324","202603~202803","신규","-","","","아파트"
"13545","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202602","07","15,985","0","3","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13546","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","17","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13547","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","3","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13548","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202602","07","15,985","0","9","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13549","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","8","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13550","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","18","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13551","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","17","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13552","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","15","2020","실옥로 15","202605~202804","갱신","-","15,985","0","아파트"
"13553","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","47.0100","202602","07","8,000","0","1","1990","신금1길 30-3","-","-","-","","","아파트"
"13554","충청남도 천안시 서북구 두정동","1293","1293","0000","천안펜타폴리스2차","월세","18.1100","202602","07","300","40","3","2013","두정로 212","202602~202702","신규","-","","","아파트"
"13555","충청남도 천안시 서북구 두정동","2087","2087","0000","천안롯데캐슬더두정","월세","84.9980","202602","07","3,000","120","4","2025","천안대로 947","202603~202803","신규","-","","","아파트"
"13556","충청남도 천안시 서북구 두정동","1466","1466","0000","두정역펜타폴리스","월세","23.9750","202602","07","2,000","32","3","2013","성정두정로 82","202602~202802","신규","-","","","아파트"
"13557","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","전세","59.8600","202602","07","26,000","0","19","2020","봉정로 324","202604~202804","갱신","사용","26,000","0","아파트"
"13558","충청남도 천안시 서북구 두정동","1365","1365","0000","오렌지빌","전세","15.6700","202602","07","5,000","0","2","2013","두정상가7길 12","202602~202802","신규","-","","","아파트"
"13559","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","월세","59.9700","202602","07","1,000","70","9","1996","봉정로 381","202602~202802","신규","-","","","아파트"
"13560","충청남도 천안시 서북구 두정동","1293","1293","0000","천안펜타폴리스2차","월세","18.1100","202602","07","300","40","3","2013","두정로 212","202602~202702","신규","-","","","아파트"
"13561","충청남도 천안시 서북구 두정동","1464","1464","0000","아크로텔천안두정","월세","17.3700","202602","07","500","28","6","2015","성정두정로 70","202602~202702","신규","-","","","아파트"
"13562","충청남도 천안시 서북구 두정동","1373","1373","0000","에프엠22","월세","21.9340","202602","07","300","40","8","2015","두정상가2길 10","202602~202702","신규","-","","","아파트"
"13563","충청남도 천안시 서북구 두정동","1430","1430","0000","리베하임","월세","23.4000","202602","07","300","35","9","2012","오성로 151","202602~202702","신규","-","","","아파트"
"13564","충청남도 천안시 서북구 두정동","2037","2037","0000","두정역푸르지오","월세","84.9826","202602","07","4,000","100","18","2009","두정역길 48","202603~202803","신규","-","","","아파트"
"13565","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","전세","59.9200","202602","07","27,000","0","6","2020","봉정로 324","202603~202803","신규","-","","","아파트"
"13566","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","월세","39.9900","202602","07","500","55","4","1996","두정중5길 33","202603~202803","신규","-","","","아파트"
"13567","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","월세","39.9900","202602","07","500","55","4","1996","두정중5길 33","202603~202803","신규","-","","","아파트"
"13568","충청남도 천안시 서북구 두정동","1320","1320","0000","프라지움2","월세","20.1420","202602","07","300","40","11","2013","두정로 216","202602~202702","신규","-","","","아파트"
"13569","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","07","15,985","0","13","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"13570","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","47.0100","202602","07","6,500","0","6","1990","신금1길 30-3","-","-","-","","","아파트"
"13571","충청남도 천안시 동남구 목천읍 신계리","166-36","0166","0036","목천신도브래뉴2차","월세","84.8100","202602","07","2,000","65","9","2005","목천안터2길 19","202604~202804","신규","-","","","아파트"
"13572","충청남도 천안시 동남구 목천읍 신계리","166-22","0166","0022","연합초원","월세","53.8200","202602","07","500","35","1","1994","목천안터2길 9","202602~202802","신규","-","","","아파트"
"13573","충청남도 당진시 송악읍 가학리","690","0690","0000","당진송악e편한세상","전세","99.8880","202602","07","18,000","0","2","2010","반촌로 103","202604~202804","신규","-","","","아파트"
"13574","충청남도 공주시 신관동","336-9","0336","0009","덕성그린시티빌","전세","42.9660","202602","07","6,000","0","6","1999","관골2길 24-5","202602~202802","신규","-","","","아파트"
"13575","충청남도 공주시 신관동","312-23","0312","0023","신라","전세","65.1600","202602","07","7,000","0","5","1989","한적1길 8-31","202603~202803","신규","-","","","아파트"
"13576","충청남도 공주시 신관동","255-3","0255","0003","주공1","전세","59.3000","202602","07","7,000","0","5","1985","번영1로 77-8","202603~202803","신규","-","","","아파트"
"13577","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","47.0100","202602","07","6,500","0","6","1990","신금1길 30-3","202603~202803","신규","-","","","아파트"
"13578","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","47.0100","202602","07","8,000","0","1","1990","신금1길 30-3","202603~202803","신규","-","","","아파트"
"13579","충청남도 당진시 시곡동","136-1","0136","0001","우민늘사랑","월세","54.6000","202602","07","1,000","35","7","2007","서해로 6216","202602~202802","신규","-","","","아파트"
"13580","충청남도 아산시 모종동","562-1","0562","0001","모종리슈빌더스카이","월세","59.7300","202602","07","2,000","75","19","2024","번영로196번길 5","202604~202804","신규","-","","","아파트"
